,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
10352,12370,42549,42549,42549,42549,42549,42549,42980,776,1431469134458638337,1431465894174236678,1630123811000.0,2021-08-28 00:10:11,-400,,@mintybongwater please help me save Birkin Bardi  https://t.co/wQPGVn3xMn,en,[],[],35622147,35622147,Princygotclass,Jyleskah Scadu 🌻,6,0,https://twitter.com/Princygotclass/status/1431469134458638337,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZlpMXsAY1PtX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZlpMXsAY1PtX.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,please help me save Birkin Bardi,False,6
828,2846,12080,12080,12080,12080,12080,12080,12215,158,1431244686052655107,1431237504015949825,1630070299000.0,2021-08-27 09:18:19,-400,,@aoak66 @FabrizioRomano Clown is bigger than looserpool fans  https://t.co/WiW442I4e4,en,[],[],247912276,247912276,vdhouzbin2,Kaum Tengah,5,9,https://twitter.com/vdhouzbin2/status/1431244686052655107,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNc2KVQAgc5e-.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNc2KVQAgc5e-.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'aoak66', 'name': 'a 🇵🇸', 'id': '1069795715478638599'}, {'screen_name': 'FabrizioRomano', 'name': 'Fabrizio Romano', 'id': '330262748'}]",,,,,Clown is bigger than looserpool fans,True,6
9413,11431,39537,39537,39537,39537,39537,39537,39934,1759,1431449748985188353,1431381227630641155,1630119189000.0,2021-08-27 22:53:09,-400,,"@brvsgirl84 @Braves I was working until the top of the 9th, but I had it on!  https://t.co/wc7cCbdu2N",en,[],[],16432028,16432028,tomabernathy,tom is BRAVES IN 1ST PLACE BY 5.5 GAMES! blm.,5,22,https://twitter.com/tomabernathy/status/1431449748985188353,[],['https://pbs.twimg.com/tweet_video_thumb/E92H9SfVUAUhcxu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H9SfVUAUhcxu.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'brvsgirl84', 'name': 'Baseball Brat', 'id': '886047895153242113'}, {'screen_name': 'Braves', 'name': 'Atlanta Braves', 'id': '21436663'}]",,,,,"I was working until the top of the 9th, but I had it on!",True,14
742,2760,11742,11742,11742,11742,11742,11742,11873,1823,1431231153013288972,1431114547562176514,1630067072000.0,2021-08-27 08:24:32,-400,,@StrappedHH So it's gotten worse..  https://t.co/dDBMDgQa42,en,[],[],845311033174482944,845311033174482944,Athrilla112,Anthony West,5,8,https://twitter.com/Athrilla112/status/1431231153013288972,[],['https://pbs.twimg.com/tweet_video_thumb/E9zBJREVIAgz9Lz.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zBJREVIAgz9Lz.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'StrappedHH', 'name': '𝙨𝙩𝙧𝙖𝙥𝙥𝙚𝙙.', 'id': '1186065408907808768'}]",,,,,So it's gotten worse..,True,4
7838,9856,34529,34529,34529,34529,34529,34529,34880,719,1431416707374010368,1431415868823642115,1630111312000.0,2021-08-27 20:41:52,-400,,@Ackeripperr this adorable Bean  https://t.co/ntnBtKYQtT,en,[],[],1158179697806716929,1158179697806716929,MegumiFushi21,Megumi Mazoku,5,20,https://twitter.com/MegumiFushi21/status/1431416707374010368,[],['https://pbs.twimg.com/tweet_video_thumb/E91p5wiWQAArPgt.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91p5wiWQAArPgt.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'Ackeripperr', 'name': 'Werewolf fucker 𖤐', 'id': '1253754874774409228'}]",,,,,this adorable Bean,True,3
2746,4764,18448,18448,18448,18448,18448,18448,18658,569,1431287867284893696,1431287867284893696,1630080594000.0,2021-08-27 12:09:54,-400,,#lifebythesea CUTEST SHIT EVER MAN GOOD JOB BOSSMAN SO PROUD  https://t.co/fw6ZW76xlr,en,['lifebythesea'],[],1085293005274337287,1085293005274337287,gaycigarettes,molly (　˙-˙　),5,12,https://twitter.com/gaycigarettes/status/1431287867284893696,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0uU_XoAsgDZB.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0uU_XoAsgDZB.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,lifebythesea CUTEST SHIT EVER MAN GOOD JOB BOSSMAN SO PROUD,False,10
4826,6844,25119,25119,25119,25119,25119,25119,25392,1261,1431338290045755396,1431338003084058626,1630092615000.0,2021-08-27 15:30:15,-400,,@BlackStarchanX3 Aww yeah  https://t.co/4lJ3QKhosJ,en,[],[],1416546834005303296,1416546834005303296,Happeey12O,Happeey12 (The Pride and True one),5,15,https://twitter.com/Happeey12O/status/1431338290045755396,[],['https://pbs.twimg.com/tweet_video_thumb/E90ilcDXMAUgTiA.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ilcDXMAUgTiA.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'BlackStarchanX3', 'name': 'Bonnie🌈', 'id': '772415028993495040'}]",,,,,Aww yeah,True,2
6918,8936,31743,31743,31743,31743,31743,31743,32076,1917,1431379645501427715,1431151156588339202,1630102475000.0,2021-08-27 18:14:35,-400,,@KneeATea_ ILY SM  https://t.co/GZSqoOIQ1s,en,[],[],1273479684769091589,1273479684769091589,hyeyoonstars,anna⁹ - ia bc school // skunkfads9 supremacist,5,18,https://twitter.com/hyeyoonstars/status/1431379645501427715,[],['https://pbs.twimg.com/tweet_video_thumb/E91IMVJWYAo8qN9.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IMVJWYAo8qN9.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'KneeATea_', 'name': 'Niyati | Rest', 'id': '428320670'}]",,,,,  ILY SM,True,2
3537,5555,21031,21031,21031,21031,21031,21031,21265,1158,1431307648931074049,1431195058397712384,1630085310000.0,2021-08-27 13:28:30,-400,,@Kozzy78 Joining a proper football club with history 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇸🇨🇦  https://t.co/A6xV8QecHq,en,[],[],1144974606295535617,1144974606295535617,Simoncase6,Simon case 🏴󠁧󠁢󠁷󠁬󠁳󠁿,5,13,https://twitter.com/Simoncase6/status/1431307648931074049,[],['https://pbs.twimg.com/tweet_video_thumb/E90GtjhXoAIEqXo.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90GtjhXoAIEqXo.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Kozzy78', 'name': 'Christian Kostiuk', 'id': '191503918'}]",,,,,Joining a proper football club with history 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇸🇨🇦,True,8
166,2184,9647,9647,9647,9647,9647,9647,9751,1708,1431208657736372224,1430973224213434370,1630061709000.0,2021-08-27 06:55:09,-400,,@bigblackjacobin Now I'm scared he gonna turn on the kids  https://t.co/ZY6jQUdtHt,en,[],[],842365021187387393,842365021187387393,LisaNNwachukwu,Queenie,5,6,https://twitter.com/LisaNNwachukwu/status/1431208657736372224,[],['https://pbs.twimg.com/tweet_video_thumb/E9ysr7kWQAAL2ON.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ysr7kWQAAL2ON.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'bigblackjacobin', 'name': 'Edward Ongweso Jr', 'id': '1135622396'}]",,,,,Now I'm scared he gonna turn on the kids,True,9
2321,4339,17114,17114,17114,17114,17114,17114,17313,1237,1431270966735384587,1431270290131095554,1630076564000.0,2021-08-27 11:02:44,-400,,@LittleMousieDev Happy Friday to you 🙏❤️  https://t.co/YtN0Q0hqAU,en,[],[],1201012520833765377,1201012520833765377,StevenBrodie17,Steven Brodie,5,11,https://twitter.com/StevenBrodie17/status/1431270966735384587,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlWr_WQAwT_i8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlWr_WQAwT_i8.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'LittleMousieDev', 'name': 'LittleMousieDev🐭❤️🇻🇳🇺🇸', 'id': '1366615616304545794'}]",,,,,Happy Friday to you 🙏❤️,True,5
4718,6736,24786,24786,24786,24786,24786,24786,25059,928,1431338326494261250,1431329477552840707,1630092624000.0,2021-08-27 15:30:24,-400,,"@yurei ""You'll be fine"" he said, it was all a lie  https://t.co/PfRgIEyoDE",en,[],[],1344469025708007424,1344469025708007424,Starluckhunnie,🦄ur my Khunnie charm🌈,5,15,https://twitter.com/Starluckhunnie/status/1431338326494261250,[],['https://pbs.twimg.com/tweet_video_thumb/E90inlbXEAU0g9g.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90inlbXEAU0g9g.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'yurei', 'name': 'Gabby ♡ Missing Khun (͒˃̩̩⌂˂̩̩ ͒):', 'id': '19320706'}]",,,,,"""You'll be fine"" he said, it was all a lie",True,10
2547,4565,17861,17861,17861,17861,17861,17861,18068,1992,1431270899366305804,1431270899366305804,1630076548000.0,2021-08-27 11:02:28,-400,,New highs everyday!! @AlexDelarge6553 $ASTA imagine when filings are finished!!  https://t.co/P4EDmcpSfg,en,[],['asta'],1412892298690457600,1412892298690457600,BigGameJames677,BigGameJames,5,11,https://twitter.com/BigGameJames677/status/1431270899366305804,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlS4sVcAE5KQ6.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlS4sVcAE5KQ6.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,New highs everyday!! $ASTA imagine when filings are finished!!,False,9
6254,8272,29470,29470,29470,29470,29470,29470,29784,1628,1431373657733992450,1431285884054347781,1630101048000.0,2021-08-27 17:50:48,-400,,@Coolhtowngirl @KaylaChowShow 3 on the tree! We had a 69 Chevy pickup with that.  https://t.co/dCAevTknr9,en,[],[],1507396075,1507396075,cranium2001,Ⓒⓗⓡⓘⓢ Ⓛⓐⓡⓢⓞⓝ,5,17,https://twitter.com/cranium2001/status/1431373657733992450,[],['https://pbs.twimg.com/tweet_video_thumb/E91CwIiXEAIAdsv.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91CwIiXEAIAdsv.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Coolhtowngirl', 'name': '🤠CoolHTownGirl🤠', 'id': '1081412872767524864'}, {'screen_name': 'KaylaChowShow', 'name': 'Kayla Chow Show', 'id': '1945765621'}]",,,,,3 on the tree! We had a 69 Chevy pickup with that.,True,12
11426,13444,45933,45933,45933,45933,45933,45933,46398,180,1431499391341314048,1431493331259854848,1630131025000.0,2021-08-28 02:10:25,-400,,@diIfdabi mf i have c1 zhongli u cant steal shit  https://t.co/JfS1fEe0g6,en,[],[],1427057965475971073,1427057965475971073,vkssea,jas⁷,6,2,https://twitter.com/vkssea/status/1431499391341314048,[],['https://pbs.twimg.com/tweet_video_thumb/E921Gz8X0AAtjYQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E921Gz8X0AAtjYQ.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'diIfdabi', 'name': 'aiden⁷', 'id': '1180548664613167104'}]",,,,,mf i have c1 zhongli u cant steal shit,True,9
3090,5108,19559,19559,19559,19559,19559,19559,19781,1692,1431287786024415237,1431278169072431112,1630080574000.0,2021-08-27 12:09:34,-400,,@MSuppasit Thank you very much for being you. Thank you for being that ray of light and hope that is always by our side despite the distance. You are a being worthy of admiration. Never give up and keep going. We are ready to walk by your side until life allows. Sweet dreams. #MewSuppasit  https://t.co/iRIXrmZHp4,en,['mewsuppasit'],[],1199718573712793600,1199718573712793600,YuliBravo08,Yuli 🐼☀️Mewlions❤🇪🇨,5,12,https://twitter.com/YuliBravo08/status/1431287786024415237,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0pqZX0AESDnV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0pqZX0AESDnV.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'MSuppasit', 'name': 'mewsuppasit', 'id': '828410488509734912'}]",,,,,Thank you very much for being you. Thank you for being that ray of light and hope that is always by our side despite the distance. You are a being worthy of admiration. Never give up and keep going. We are ready to walk by your side until life allows. Sweet dreams. MewSuppasit,True,53
9368,11386,39390,39390,39390,39390,39390,39390,39786,1611,1431449767758946304,1431446836758331393,1630119194000.0,2021-08-27 22:53:14,-400,,@MomoriFFXIV @lakesideminuet @KaniKani_Hat @AhrosartFFXIV THANK YOUUUUU  https://t.co/DpzuwXcZOD,en,[],[],311282676,311282676,elinieI,💜Reaper Eliniel💜,5,22,https://twitter.com/elinieI/status/1431449767758946304,[],['https://pbs.twimg.com/tweet_video_thumb/E92H-fNXMAA4ZHZ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H-fNXMAA4ZHZ.jpg,False,2,0,0,,.gif,,,,,,,"[{'screen_name': 'MomoriFFXIV', 'name': '✩Momori Mori✩', 'id': '1193384238172626944'}, {'screen_name': 'lakesideminuet', 'name': 'lakesideminuet', 'id': '209401529'}, {'screen_name': 'KaniKani_Hat', 'name': 'KaniKani', 'id': '1321577918590574593'}, {'screen_name': 'AhrosartFFXIV', 'name': 'Ahro 🍇 twitch.tv/ahrosart', 'id': '1154600937723502597'}]",,,,, Hat THANK YOUUUUU,True,3
12286,14304,48782,48782,48782,48782,48782,48782,49281,1062,1431516528105512961,1431516528105512961,1630135111000.0,2021-08-28 03:18:31,-400,,"Arrrgh. I have so much to change and not nearly enough patience to do it!  Well, since I finished @CasieAufenthie ‘s “The Drift” (💫💫💫💫💫), I guess I need something to do while my heart aches to go back.  https://t.co/zMsJNrDI4z",en,[],[],392342037,392342037,MidoriAnzai,Midori Anzai,6,3,https://twitter.com/MidoriAnzai/status/1431516528105512961,[],['https://pbs.twimg.com/tweet_video_thumb/E93EsTMVgAApLM-.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93EsTMVgAApLM-.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"Arrrgh. I have so much to change and not nearly enough patience to do it! Well, since I finished ‘s “The Drift” (💫💫💫💫💫), I guess I need something to do while my heart aches to go back.",False,37
9719,11737,40520,40520,40520,40520,40520,40520,40926,734,1431457133317349378,1431456604394721281,1630120950000.0,2021-08-27 23:22:30,-400,,@_ferreralthea love u  https://t.co/KwMQH9sRcz,en,[],[],1060030818754617350,1060030818754617350,wtfmariaaaa,mariasizzling,5,23,https://twitter.com/wtfmariaaaa/status/1431457133317349378,[],['https://pbs.twimg.com/tweet_video_thumb/E92Oq8EUUAE2EwQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92Oq8EUUAE2EwQ.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': '_ferreralthea', 'name': 'ألثيا ماي فيرير', 'id': '1133880767702896640'}]",,,,,love u,True,2
9636,11654,40247,40247,40247,40247,40247,40247,40652,460,1431457175948255236,1431265274599202816,1630120960000.0,2021-08-27 23:22:40,-400,,@MoMoRificTV Shit. $60. For sugar baby status. LMAO  https://t.co/aBXIFWhAgd,en,[],[],30032578,30032578,PRIMExSUSPECT,Michael Medina,5,23,https://twitter.com/PRIMExSUSPECT/status/1431457175948255236,[],['https://pbs.twimg.com/tweet_video_thumb/E92OtmzVEAQ9OB9.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92OtmzVEAQ9OB9.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'MoMoRificTV', 'name': 'MoMoRific', 'id': '701507132458299392'}]",,,,,Shit. $60. For sugar baby status. LMAO,True,7
233,2251,9848,9848,9848,9848,9848,9848,9955,1912,1431208624634933250,1430869569439256576,1630061701000.0,2021-08-27 06:55:01,-400,,@CWilliamsNFL Tired: owning players. Wired: having shares of players.  https://t.co/YA0aBU4UpR,en,[],[],1885385336,1885385336,goblue43729,Banned from IHOP,5,6,https://twitter.com/goblue43729/status/1431208624634933250,[],['https://pbs.twimg.com/tweet_video_thumb/E9ysp-hWEAMUYiZ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ysp-hWEAMUYiZ.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'CWilliamsNFL', 'name': 'Christian Williams', 'id': '416489744'}]",,,,,Tired: owning players. Wired: having shares of players.,True,8
1223,3241,13432,13432,13432,13432,13432,13432,13582,1525,1431244528669937665,1431244528669937665,1630070261000.0,2021-08-27 09:17:41,-400,,"It's delusional and unfounded, butttttt...🐙  https://t.co/bopcU8NQhv",en,[],[],151486708,151486708,mikefilletti,Michael Filletti,5,9,https://twitter.com/mikefilletti/status/1431244528669937665,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNTr2WEAQW7oS.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNTr2WEAQW7oS.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"It's delusional and unfounded, butttttt...🐙",False,5
12220,14238,48505,48505,48505,48505,48505,48505,49000,781,1431516587090055168,1431516587090055168,1630135125000.0,2021-08-28 03:18:45,-400,,Where the $BTC bulls at.. Thought we would be over two trillion buy now who still has gold..  https://t.co/4gBUbH0NHi,en,[],['btc'],1290628068,1290628068,Championshipaim,DC,6,3,https://twitter.com/Championshipaim/status/1431516587090055168,[],['https://pbs.twimg.com/tweet_video_thumb/E93Evp8UUAAReTO.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93Evp8UUAAReTO.jpg,False,0,1,0,,.gif,,,,,,,[],,,,,Where the $BTC bulls at.. Thought we would be over two trillion buy now who still has gold..,False,18
6330,8348,29687,29687,29687,29687,29687,29687,30001,1845,1431373629820911620,1431372957151023108,1630101041000.0,2021-08-27 17:50:41,-400,,@FT Really?? 😂😂😂  https://t.co/NIC9wTIrQJ,en,[],[],1336324219961929733,1336324219961929733,Luis_uk,Francesco Luigi,5,17,https://twitter.com/Luis_uk/status/1431373629820911620,[],['https://pbs.twimg.com/tweet_video_thumb/E91CuJ_XEAAzib6.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91CuJ_XEAAzib6.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'FT', 'name': 'Financial Times', 'id': '18949452'}]",,,,,Really?? 😂😂😂,True,2
4055,6073,22749,22749,22749,22749,22749,22749,22997,879,1431319485580029957,1431319485580029957,1630088132000.0,2021-08-27 14:15:32,-400,,I’m staving off the virus by smoking a little catnip everyday  https://t.co/yRfT0Cmsmo,en,[],[],4268629763,4268629763,bullprog,Bullprog,5,14,https://twitter.com/bullprog/status/1431319485580029957,[],['https://pbs.twimg.com/tweet_video_thumb/E90Re5RXEAwv1xE.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Re5RXEAwv1xE.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,I’m staving off the virus by smoking a little catnip everyday,False,11
8438,10456,36362,36362,36362,36362,36362,36362,36735,560,1431435070145904644,1431434449535778817,1630115690000.0,2021-08-27 21:54:50,-400,,@longie_long Look at this cool duck  https://t.co/sJANErieuP,en,[],[],1348531366057500672,1348531366057500672,TheRetroCount,TheRetroCount,5,21,https://twitter.com/TheRetroCount/status/1431435070145904644,[],['https://pbs.twimg.com/tweet_video_thumb/E916mxWVUAAXZZ4.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916mxWVUAAXZZ4.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'longie_long', 'name': 'The Gelatinous Gamers', 'id': '4748773392'}]",,,,, long Look at this cool duck,True,6
7862,9880,34585,34585,34585,34585,34585,34585,34936,775,1431416699845234693,1431358053899714565,1630111310000.0,2021-08-27 20:41:50,-400,,@DlORMINAJ @BhadBhabie girl wtf are you talking about. quit addressing us.  https://t.co/jwVOJmrgnS,en,[],[],1341168539168862214,1341168539168862214,tlicforonika,𝖙𝖗𝖎𝖓𝖎𝖙𝖞.ପଓ||,5,20,https://twitter.com/tlicforonika/status/1431416699845234693,[],['https://pbs.twimg.com/tweet_video_thumb/E91p5h4XoAYSkuC.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91p5h4XoAYSkuC.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'DlORMINAJ', 'name': 'ً', 'id': '1208206176996990978'}]",,,,,girl wtf are you talking about. quit addressing us.,True,9
8684,10702,37188,37188,37188,37188,37188,37188,37571,1396,1431434962511740937,1431433616437903361,1630115664000.0,2021-08-27 21:54:24,-400,,@Fightful Weren’t it ya’ll that reported that she moved to SD a few months ago why you acting surprised ? #SmackDown  https://t.co/KLkGlu2pxB,en,['smackdown'],[],702589805817950209,702589805817950209,eastfan16,Moreen,5,21,https://twitter.com/eastfan16/status/1431434962511740937,[],['https://pbs.twimg.com/tweet_video_thumb/E916ghnXsAscuRW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916ghnXsAscuRW.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Fightful', 'name': 'Fightful Wrestling', 'id': '812058121531179008'}]",,,,,Weren’t it ya’ll that reported that she moved to SD a few months ago why you acting surprised ? SmackDown,True,20
11074,13092,44867,44867,44867,44867,44867,44867,45321,1117,1431481654246182915,1431481654246182915,1630126796000.0,2021-08-28 00:59:56,-400,,Just logged in I see Victoria is trending I have some news I live in a area surrounded by Chinese some my friends does @DanielAndrewsMP  think they give a rats ass about his bloody rules? No they are a culture that takes care of their oldies so they visit them every weekend  https://t.co/N5CsyFlQBw,en,[],[],2193545964,2193545964,DiSlattery,Diana,6,0,https://twitter.com/DiSlattery/status/1431481654246182915,[],['https://pbs.twimg.com/tweet_video_thumb/E92k9w9VgAE23GT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k9w9VgAE23GT.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,Just logged in I see Victoria is trending I have some news I live in a area surrounded by Chinese some my friends does think they give a rats ass about his bloody rules? No they are a culture that takes care of their oldies so they visit them every weekend,False,51
1147,3165,13146,13146,13146,13146,13146,13146,13292,1235,1431244562945744896,1430890422071566342,1630070269000.0,2021-08-27 09:17:49,-400,,@tElizaRose *round of ap-paws*  https://t.co/Xo9ZTbmrU6,en,[],[],3028734149,3028734149,GiveWP,GiveWP,5,9,https://twitter.com/GiveWP/status/1431244562945744896,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNUvvX0AEnm4r.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNUvvX0AEnm4r.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'tElizaRose', 'name': 'Taylor the Tailor of Tales', 'id': '2922013700'}]",,,,,*round of ap-paws*,True,3
11616,13634,46514,46514,46514,46514,46514,46514,46985,767,1431499264979619844,1431499264979619844,1630130995000.0,2021-08-28 02:09:55,-400,,Hodl Gang #200 just sold! 0.5 ETH 👇  https://t.co/u2rvyavzA7  https://t.co/wxqMMnnDKR,en,[],[],1423187206622130178,1423187206622130178,HodlSales,HODL GANG 🍕 BOT,6,2,https://twitter.com/HodlSales/status/1431499264979619844,['https://opensea.io/assets/0x8eB2Ee5DbcEEadC3ab5929F03361BA0E23701f27/200'],['https://pbs.twimg.com/tweet_video_thumb/E920-qGXsAAS96N.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E920-qGXsAAS96N.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Hodl Gang 200 just sold! 0.5 ETH 👇,False,8
